id,type,host_Z,visits_needed,visits_done,started,completed
4333,CC,20.684,1,1,1,1
4335,CC,20.413,1,1,1,1
4336,CC,23.437,6,0,0,0
4338,CC,20.409,1,0,0,0
4340,CC,23.814,11,1,1,0
4342,CC,23.188,4,4,1,1
4343,CC,24.074,18,0,0,0
4344,CC,19.801,1,0,0,0
4346,CC,22.143,1,1,1,1
4347,CC,18.156,1,1,1,1
4348,CC,23.236,4,4,1,1
4349,CC,23.722,10,10,1,1
4350,CC,19.737,1,1,1,1
4351,CC,21.137,1,1,1,1
4353,CC,24.936,85,0,0,0
4354,CC,23.508,7,0,0,0
4355,CC,21.277,1,1,1,1
4356,CC,24.564,43,29,1,0
4357,CC,21.309,1,1,1,1
4359,CC,23.446,6,6,1,1
4360,CC,21.132,1,1,1,1
4361,CC,19.802,1,0,0,0
4362,CC,24.060,18,14,1,0
4363,CC,22.143,1,1,1,1
4364,CC,22.775,2,2,1,1
4365,CC,23.135,4,4,1,1
4366,CC,23.062,3,0,0,0
4367,CC,23.057,3,3,1,1
4368,CC,20.634,1,1,1,1
4369,CC,21.425,1,1,1,1
4370,CC,23.252,4,4,1,1
4371,CC,18.962,1,0,0,0
4373,CC,22.392,1,1,1,1
4376,CC,23.017,3,3,1,1
4377,CC,22.886,3,0,0,0
4378,CC,22.564,2,2,1,1
4379,CC,22.921,3,0,0,0
4381,CC,25.163,130,0,0,0
4382,CC,22.351,1,1,1,1
4384,CC,22.695,2,2,1,1
4385,CC,21.478,1,1,1,1
4386,CC,20.040,1,1,1,1
4387,CC,24.710,56,9,1,0
4388,CC,24.409,33,0,0,0
4389,CC,20.385,1,0,0,0
4390,CC,23.737,10,10,1,1
4391,CC,22.911,3,3,1,1
4392,CC,25.107,117,12,1,0
4394,CC,24.068,18,2,1,0
4395,CC,23.586,8,0,0,0
4396,CC,22.583,2,2,1,1
4397,CC,20.631,1,1,1,1
4398,CC,21.732,1,1,1,1
4399,CC,22.186,1,1,1,1
4401,CC,24.510,39,23,1,0
4403,CC,20.641,1,1,1,1
4404,CC,21.128,1,1,1,1
4405,CC,22.359,1,1,1,1
4406,CC,24.322,28,5,1,0
4407,CC,23.571,7,0,0,0
4408,CC,23.236,4,3,1,0
4409,CC,22.101,1,1,1,1
4410,CC,20.852,1,1,1,1
4411,CC,19.881,1,1,1,1
4412,CC,22.169,1,1,1,1
4413,CC,24.069,18,0,0,0
4414,CC,21.746,1,1,1,1
4415,CC,23.259,4,0,0,0
4416,CC,20.634,1,1,1,1
4417,CC,21.397,1,0,0,0
4418,CC,23.855,12,12,1,1
4419,CC,19.779,1,1,1,1
4420,CC,24.546,42,0,0,0
4421,CC,23.627,8,3,1,0
4422,CC,23.968,15,0,0,0
4425,CC,22.207,1,1,1,1
4426,CC,25.273,157,7,1,0
4427,CC,21.839,1,1,1,1
4428,CC,23.579,8,0,0,0
4431,CC,22.167,1,1,1,1
4433,CC,22.569,2,2,1,1
4434,CC,20.641,1,0,0,0
4435,CC,25.429,210,1,1,0
4437,CC,23.729,10,10,1,1
4438,CC,22.961,3,3,1,1
4439,CC,20.456,1,0,0,0
4440,CC,21.012,1,0,0,0
4442,CC,24.540,41,11,1,0
4443,CC,23.870,13,13,1,1
4445,CC,24.487,37,26,1,0
4446,CC,20.341,1,1,1,1
4447,CC,25.318,172,0,0,0
4448,CC,20.565,1,1,1,1
4449,CC,23.561,7,0,0,0
4450,CC,19.849,1,1,1,1
4451,CC,21.521,1,0,0,0
4452,CC,20.875,1,1,1,1
4454,CC,21.014,1,1,1,1
4455,CC,22.168,1,1,1,1
4457,CC,20.518,1,1,1,1
4458,CC,19.666,1,1,1,1
4459,CC,23.648,9,0,0,0
4460,CC,23.357,5,5,1,1
4461,CC,21.157,1,1,1,1
4462,CC,20.320,1,1,1,1
4463,CC,24.973,90,0,0,0
4464,CC,23.262,4,0,0,0
4465,CC,22.995,3,3,1,1
4466,CC,21.771,1,0,0,0
4468,CC,23.887,13,0,0,0
4469,CC,23.237,4,4,1,1
4471,CC,25.171,131,9,1,0
4472,CC,24.207,23,5,1,0
4473,CC,19.900,1,0,0,0
4474,CC,21.984,1,1,1,1
4476,CC,20.694,1,0,0,0
4477,CC,19.571,1,1,1,1
4478,CC,25.389,197,0,0,0
4479,CC,21.600,1,0,0,0
4480,CC,23.932,14,9,1,0
4481,CC,20.605,1,1,1,1
4482,CC,21.032,1,0,0,0
4483,CC,22.876,2,0,0,0
4484,CC,21.415,1,0,0,0
4485,CC,20.803,1,1,1,1
4486,CC,21.421,1,0,0,0
4487,CC,21.891,1,1,1,1
4488,CC,19.672,1,1,1,1
4489,CC,20.423,1,1,1,1
4491,CC,19.903,1,1,1,1
4492,CC,23.804,11,11,1,1
4493,CC,23.567,7,7,1,1
4494,CC,20.725,1,0,0,0
4495,CC,22.480,1,0,0,0
4496,CC,19.312,1,0,0,0
4497,CC,24.434,34,12,1,0
4498,CC,21.816,1,0,0,0
4499,CC,24.956,88,29,1,0
4500,CC,22.032,1,1,1,1
4501,CC,20.206,1,1,1,1
4503,CC,24.412,33,0,0,0
4504,CC,18.734,1,0,0,0
4505,CC,24.625,49,0,0,0
4506,CC,20.250,1,1,1,1
4508,CC,21.904,1,0,0,0
4509,CC,21.600,1,0,0,0
4510,CC,23.215,4,4,1,1
4511,CC,22.942,3,1,1,0
4512,CC,23.553,7,0,0,0
4515,CC,25.433,212,0,0,0
4516,CC,23.363,5,5,1,1
4518,CC,20.416,1,1,1,1
4519,CC,22.816,2,0,0,0
4520,CC,21.394,1,0,0,0
4521,CC,23.311,5,5,1,1
4523,CC,24.840,72,22,1,0
4525,CC,24.644,50,0,0,0
4527,CC,24.219,23,0,0,0
4528,CC,21.973,1,0,0,0
4529,CC,24.906,81,12,1,0
4531,CC,22.071,1,0,0,0
4532,CC,24.159,21,7,1,0
4534,CC,24.364,30,23,1,0
4536,CC,23.009,3,0,0,0
4537,CC,23.905,13,0,0,0
4538,CC,21.904,1,0,0,0
4541,CC,24.060,18,18,1,1
4543,CC,24.484,37,9,1,0
4544,CC,24.748,59,0,0,0
4546,CC,25.240,146,0,0,0
4549,CC,23.260,4,0,0,0
4550,CC,23.929,14,12,1,0
4551,CC,21.152,1,0,0,0
4554,CC,22.647,2,0,0,0
4555,CC,24.713,56,9,1,0
4556,CC,23.808,11,9,1,0
4557,CC,22.635,2,2,1,1
4558,CC,22.470,1,0,0,0
4559,CC,21.777,1,1,1,1
4560,CC,21.595,1,1,1,1
4562,CC,21.408,1,1,1,1
4565,CC,22.681,2,0,0,0
4569,CC,24.747,59,0,0,0
4570,CC,21.008,1,1,1,1
4572,CC,24.560,43,10,1,0
4574,CC,22.336,1,0,0,0
4576,CC,22.348,1,1,1,1
4577,CC,23.509,7,0,0,0
4579,CC,20.531,1,0,0,0
4580,CC,23.931,14,0,0,0
4581,CC,23.849,12,0,0,0
4582,CC,23.698,9,0,0,0
4583,CC,25.118,120,0,0,0
4584,CC,24.726,57,0,0,0
4585,CC,22.343,1,1,1,1
4586,CC,24.460,36,0,0,0
4587,CC,25.027,100,0,0,0
4588,CC,21.970,1,1,1,1
4590,CC,24.249,24,9,1,0
4591,CC,22.733,2,0,0,0
4592,CC,21.890,1,1,1,1
4593,CC,24.157,21,11,1,0
4594,CC,24.943,86,23,1,0
4595,CC,22.329,1,1,1,1
4596,CC,21.258,1,1,1,1
4597,CC,20.817,1,0,0,0
4598,CC,22.612,2,2,1,1
4599,CC,20.341,1,1,1,1
4600,CC,22.320,1,1,1,1
4601,CC,19.921,1,1,1,1
4602,CC,21.418,1,1,1,1
4603,CC,18.570,1,0,0,0
4604,CC,23.726,10,0,0,0
4606,CC,23.847,12,12,1,1
4607,CC,22.212,1,0,0,0
4608,CC,22.964,3,1,1,0
4609,CC,21.418,1,0,0,0
4610,CC,24.701,55,10,1,0
4611,CC,19.304,1,0,0,0
4612,CC,22.152,1,1,1,1
4613,CC,23.617,8,0,0,0
4614,CC,19.557,1,0,0,0
4615,CC,22.227,1,0,0,0
4616,CC,21.825,1,1,1,1
4617,CC,22.641,2,2,1,1
4618,CC,21.787,1,0,0,0
4619,CC,24.572,44,0,0,0
4621,CC,23.760,10,0,0,0
4622,CC,24.260,25,11,1,0
4623,CC,23.912,14,3,1,0
4624,CC,22.851,2,0,0,0
4625,CC,22.122,1,1,1,1
4626,CC,24.862,75,14,1,0
4628,CC,20.064,1,1,1,1
4629,CC,20.910,1,0,0,0
4630,CC,22.376,1,1,1,1
4631,CC,25.154,128,0,0,0
4632,CC,24.928,84,0,0,0
4634,CC,21.679,1,1,1,1
4635,CC,22.083,1,0,0,0
4636,CC,19.575,1,1,1,1
4637,CC,24.085,18,11,1,0
4638,CC,19.096,1,0,0,0
4640,CC,20.073,1,0,0,0
4641,CC,22.115,1,0,0,0
4643,CC,20.830,1,1,1,1
4645,CC,20.774,1,1,1,1
4647,CC,20.698,1,0,0,0
4648,CC,21.147,1,0,0,0
4649,CC,24.722,57,12,1,0
4650,CC,22.841,2,2,1,1
4651,CC,23.909,13,0,0,0
4652,CC,20.020,1,1,1,1
4653,CC,20.428,1,1,1,1
4654,CC,23.311,5,0,0,0
4655,CC,21.479,1,1,1,1
4658,CC,21.286,1,0,0,0
4661,CC,22.627,2,2,1,1
4662,CC,19.911,1,0,0,0
4663,CC,20.651,1,1,1,1
4664,CC,23.935,14,0,0,0
4665,CC,23.405,6,6,1,1
4666,CC,19.500,1,0,0,0
4667,CC,24.163,21,21,1,1
4668,CC,24.253,24,12,1,0
4669,CC,22.033,1,1,1,1
4670,CC,19.389,1,1,1,1
4671,CC,20.476,1,0,0,0
4672,CC,25.227,144,0,0,0
4673,CC,22.867,2,0,0,0
4674,CC,24.691,54,23,1,0
4675,CC,24.637,50,6,1,0
4676,CC,22.911,3,0,0,0
4677,CC,20.470,1,1,1,1
4678,CC,24.667,52,3,1,0
4679,CC,21.666,1,1,1,1
4680,CC,21.782,1,1,1,1
4681,CC,23.054,3,0,0,0
4682,CC,24.671,53,14,1,0
4683,CC,21.452,1,1,1,1
4684,CC,23.998,15,13,1,0
4685,CC,20.705,1,1,1,1
4686,CC,25.081,112,0,0,0
4687,CC,24.187,22,9,1,0
4688,CC,24.257,24,0,0,0
4689,CC,23.333,5,4,1,0
4690,CC,21.549,1,1,1,1
4691,CC,20.399,1,0,0,0
4692,CC,23.884,13,0,0,0
4693,CC,25.444,215,21,1,0
4694,CC,23.657,9,9,1,1
4695,CC,24.740,59,0,0,0
4696,CC,23.347,5,5,1,1
4697,CC,21.426,1,1,1,1
4698,CC,23.052,3,0,0,0
4699,CC,25.439,214,0,0,0
4701,CC,20.155,1,1,1,1
4703,CC,21.277,1,1,1,1
4704,CC,21.434,1,1,1,1
4705,CC,24.764,61,0,0,0
4706,CC,23.769,10,0,0,0
4707,CC,24.521,40,0,0,0
4708,CC,22.409,1,1,1,1
4709,CC,23.619,8,7,1,0
4710,CC,24.606,47,1,1,0
4711,CC,20.337,1,1,1,1
4713,CC,22.916,3,3,1,1
4714,CC,23.888,13,9,1,0
4715,CC,21.104,1,1,1,1
4716,CC,21.014,1,1,1,1
4717,CC,21.451,1,1,1,1
4718,CC,23.525,7,0,0,0
4719,CC,24.471,36,16,1,0
4720,CC,23.197,4,0,0,0
4722,CC,21.941,1,0,0,0
4723,CC,24.765,62,0,0,0
4724,CC,22.672,2,2,1,1
4725,CC,21.925,1,1,1,1
4728,CC,22.381,1,1,1,1
4729,CC,21.718,1,0,0,0
4730,CC,19.603,1,1,1,1
4731,CC,21.811,1,1,1,1
4732,CC,25.425,209,1,1,0
4733,CC,19.620,1,1,1,1
4735,CC,22.803,2,2,1,1
4736,CC,22.939,3,3,1,1
4737,CC,21.338,1,1,1,1
4738,CC,22.289,1,0,0,0
4740,CC,21.211,1,1,1,1
4741,CC,25.193,136,3,1,0
4742,CC,23.827,12,0,0,0
4743,CC,24.529,40,0,0,0
4745,CC,25.401,201,10,1,0
4746,CC,23.359,5,0,0,0
4747,CC,23.926,14,0,0,0
4748,CC,21.650,1,1,1,1
4749,CC,22.491,1,1,1,1
4752,CC,24.621,48,0,0,0
4754,CC,21.197,1,1,1,1
4756,CC,23.404,6,6,1,1
4757,CC,25.326,175,22,1,0
4758,CC,23.604,8,8,1,1
4759,CC,22.006,1,1,1,1
4760,CC,23.273,4,0,0,0
4761,CC,23.435,6,6,1,1
4762,CC,21.662,1,0,0,0
4764,CC,21.384,1,1,1,1
4765,CC,23.706,9,6,1,0
4766,CC,20.774,1,1,1,1
4767,CC,24.052,17,0,0,0
4768,CC,20.643,1,0,0,0
4769,CC,20.734,1,1,1,1
4770,CC,24.607,47,0,0,0
4771,CC,22.261,1,1,1,1
4772,CC,21.315,1,1,1,1
4773,CC,21.286,1,0,0,0
4774,CC,19.826,1,1,1,1
4775,CC,24.822,70,13,1,0
4776,CC,20.325,1,0,0,0
4777,CC,23.341,5,5,1,1
4778,CC,20.238,1,1,1,1
4779,CC,21.546,1,0,0,0
4780,CC,22.138,1,1,1,1
4781,CC,21.038,1,1,1,1
4782,CC,23.188,4,4,1,1
4783,CC,23.884,13,9,1,0
4785,CC,22.973,3,3,1,1
4786,CC,24.025,16,16,1,1
4789,CC,24.078,18,18,1,1
4790,CC,22.387,1,1,1,1
4791,CC,24.121,20,0,0,0
4792,CC,18.807,1,1,1,1
4793,CC,22.183,1,1,1,1
4794,CC,23.020,3,3,1,1
4795,CC,21.796,1,1,1,1
4796,CC,20.738,1,1,1,1
4797,CC,20.665,1,1,1,1
4798,CC,18.822,1,1,1,1
4799,CC,24.129,20,20,1,1
4801,CC,24.016,16,16,1,1
4802,CC,25.300,166,0,0,0
4803,CC,21.158,1,0,0,0
4806,CC,21.595,1,0,0,0
4807,CC,21.620,1,1,1,1
4809,CC,20.789,1,1,1,1
4810,CC,22.714,2,2,1,1
4811,CC,21.503,1,1,1,1
4812,CC,23.474,6,6,1,1
4813,CC,22.855,2,2,1,1
4815,CC,24.642,50,11,1,0
4816,CC,20.690,1,0,0,0
4817,CC,20.907,1,0,0,0
4819,CC,24.093,19,4,1,0
4821,CC,19.900,1,1,1,1
4822,CC,21.179,1,0,0,0
4823,CC,22.384,1,0,0,0
4824,CC,23.357,5,0,0,0
4825,CC,19.780,1,1,1,1
4827,CC,25.093,114,0,0,0
4828,CC,20.747,1,1,1,1
4829,CC,25.176,132,0,0,0
4831,CC,21.741,1,0,0,0
4832,CC,19.807,1,1,1,1
4833,CC,21.440,1,1,1,1
4834,CC,22.449,1,0,0,0
4835,CC,22.374,1,1,1,1
4836,CC,24.585,45,28,1,0
4837,CC,24.501,38,9,1,0
4839,CC,22.280,1,1,1,1
4840,CC,22.158,1,1,1,1
4846,CC,23.716,9,5,1,0
4847,CC,23.805,11,7,1,0
4848,CC,22.785,2,0,0,0
4851,CC,24.859,75,0,0,0
4853,CC,24.795,66,0,0,0
4854,CC,23.426,6,0,0,0
4855,CC,19.950,1,1,1,1
4856,CC,23.400,6,6,1,1
4857,CC,24.369,31,26,1,0
4859,CC,23.407,6,6,1,1
4860,CC,20.137,1,1,1,1
4862,CC,22.481,1,1,1,1
4863,CC,24.899,80,23,1,0
4864,CC,22.977,3,0,0,0
4865,CC,25.080,112,9,1,0
4866,CC,23.990,15,0,0,0
4867,CC,24.784,64,0,0,0
4868,CC,21.159,1,1,1,1
4869,CC,23.872,13,9,1,0
4870,CC,21.022,1,1,1,1
4871,CC,23.555,7,0,0,0
4873,CC,21.456,1,1,1,1
4874,CC,22.126,1,1,1,1
4876,CC,24.032,17,4,1,0
4877,CC,22.394,1,1,1,1
4879,CC,22.573,2,2,1,1
4882,CC,23.228,4,0,0,0
4883,CC,24.793,65,29,1,0
4884,CC,22.709,2,0,0,0
4885,CC,22.261,1,1,1,1
4888,CC,24.405,33,11,1,0
4890,CC,23.454,6,0,0,0
4891,CC,24.559,43,9,1,0
4893,CC,23.081,3,0,0,0
4894,CC,22.143,1,0,0,0
4896,CC,22.708,2,0,0,0
4897,CC,23.616,8,4,1,0
4899,CC,20.145,1,1,1,1
4900,CC,25.488,231,5,1,0
4904,CC,22.506,1,1,1,1
4905,CC,21.592,1,1,1,1
4906,CC,21.792,1,1,1,1
4907,CC,24.893,79,8,1,0
4908,CC,21.087,1,1,1,1
4909,CC,20.247,1,1,1,1
4910,CC,25.235,145,9,1,0
4911,CC,21.564,1,1,1,1
4912,CC,24.785,64,15,1,0
4913,CC,24.512,39,0,0,0
4914,CC,20.399,1,1,1,1
4915,CC,24.594,46,0,0,0
4916,CC,21.352,1,1,1,1
4918,CC,22.604,2,2,1,1
4919,CC,22.814,2,2,1,1
4920,CC,23.091,3,3,1,1
4921,CC,25.406,202,23,1,0
4922,CC,24.197,22,22,1,1
4923,CC,19.768,1,1,1,1
4925,CC,20.696,1,1,1,1
4926,CC,22.552,2,2,1,1
4927,CC,24.883,78,27,1,0
4929,CC,22.483,1,1,1,1
4930,CC,21.529,1,1,1,1
4932,CC,21.649,1,0,0,0
4933,CC,21.470,1,1,1,1
4935,CC,24.879,77,14,1,0
4937,CC,19.341,1,0,0,0
4938,CC,22.719,2,2,1,1
4939,CC,25.072,110,29,1,0
4940,CC,19.445,1,0,0,0
4942,CC,20.749,1,1,1,1
4944,CC,18.866,1,1,1,1
4946,CC,23.629,8,0,0,0
4947,CC,24.150,21,14,1,0
4948,CC,23.286,5,5,1,1
4949,CC,20.599,1,1,1,1
4950,CC,21.043,1,1,1,1
4952,CC,21.238,1,1,1,1
4953,CC,18.775,1,0,0,0
4955,CC,22.264,1,1,1,1
4956,CC,21.667,1,1,1,1
4957,CC,21.207,1,0,0,0
4958,CC,19.964,1,0,0,0
4959,CC,20.453,1,0,0,0
4960,CC,25.032,101,0,0,0
4961,CC,24.301,27,0,0,0
4963,CC,24.547,42,6,1,0
4964,CC,22.138,1,1,1,1
4965,CC,19.929,1,1,1,1
4966,CC,24.510,39,8,1,0
4967,CC,25.361,187,23,1,0
4968,CC,20.553,1,1,1,1
4969,CC,21.890,1,1,1,1
4970,CC,21.306,1,0,0,0
4971,CC,22.271,1,1,1,1
4972,CC,25.016,98,0,0,0
4973,CC,22.882,2,2,1,1
4974,CC,22.649,2,2,1,1
4976,CC,21.104,1,1,1,1
4977,CC,24.837,72,11,1,0
4978,CC,21.008,1,0,0,0
4979,CC,21.718,1,1,1,1
4981,CC,20.613,1,1,1,1
4982,CC,24.302,27,0,0,0
4983,CC,19.149,1,1,1,1
4984,CC,20.518,1,0,0,0
4985,CC,23.856,12,12,1,1
4986,CC,21.862,1,1,1,1
4988,CC,25.360,186,11,1,0
4989,CC,20.268,1,0,0,0
4992,CC,24.393,32,0,0,0
4993,CC,25.242,147,9,1,0
4994,CC,24.164,21,0,0,0
4995,CC,23.019,3,3,1,1
4997,CC,19.456,1,0,0,0
4998,CC,22.893,3,3,1,1
4999,CC,20.756,1,1,1,1
5001,CC,22.293,1,1,1,1
5002,CC,23.106,3,3,1,1
5003,CC,23.127,4,0,0,0
5004,CC,19.843,1,1,1,1
5006,CC,21.786,1,0,0,0
5007,CC,24.912,82,15,1,0
5009,CC,21.933,1,1,1,1
5010,CC,21.944,1,1,1,1
5011,CC,21.681,1,1,1,1
5012,CC,22.148,1,0,0,0
5013,CC,23.954,14,11,1,0
5015,CC,22.177,1,0,0,0
5017,CC,22.398,1,1,1,1
5019,CC,23.744,10,10,1,1
5020,CC,22.554,2,0,0,0
5021,CC,21.591,1,1,1,1
5022,CC,23.296,5,5,1,1
5023,CC,25.243,147,0,0,0
5024,CC,24.887,78,6,1,0
5025,CC,22.324,1,1,1,1
5026,CC,21.085,1,1,1,1
5027,CC,25.330,176,0,0,0
5028,CC,19.714,1,1,1,1
5029,CC,21.191,1,1,1,1
5031,CC,21.410,1,1,1,1
5032,CC,24.049,17,17,1,1
5033,CC,21.174,1,1,1,1
5034,CC,25.109,118,0,0,0
5035,CC,24.056,17,13,1,0
5036,CC,21.384,1,0,0,0
5037,CC,24.811,68,0,0,0
5038,CC,20.413,1,0,0,0
5039,CC,21.938,1,0,0,0
5040,CC,23.016,3,0,0,0
5041,CC,21.781,1,0,0,0
5043,CC,21.898,1,0,0,0
5044,CC,21.960,1,0,0,0
5045,CC,22.477,1,1,1,1
5046,CC,23.389,6,6,1,1
5047,CC,25.374,191,0,0,0
5048,CC,20.997,1,0,0,0
5049,CC,25.051,105,9,1,0
5050,CC,25.289,162,19,1,0
5051,CC,22.511,1,0,0,0
5052,CC,24.816,69,9,1,0
5053,CC,20.823,1,0,0,0
5054,CC,20.858,1,0,0,0
5055,CC,21.717,1,1,1,1
5056,CC,18.356,1,0,0,0
5057,CC,18.773,1,0,0,0
5058,CC,20.621,1,1,1,1
5059,CC,22.097,1,1,1,1
5060,CC,22.273,1,1,1,1
5062,CC,18.839,1,1,1,1
5064,CC,23.570,7,0,0,0
5065,CC,22.288,1,1,1,1
5067,CC,25.270,155,9,1,0
5068,CC,20.853,1,1,1,1
5069,CC,18.994,1,1,1,1
5070,CC,25.036,102,9,1,0
5072,CC,23.476,6,6,1,1
5073,CC,22.452,1,0,0,0
5074,CC,19.303,1,0,0,0
5075,CC,21.563,1,1,1,1
5076,CC,22.428,1,0,0,0
5077,CC,25.150,127,0,0,0
5078,CC,20.775,1,0,0,0
5079,CC,24.024,16,4,1,0
5080,CC,20.104,1,0,0,0
5081,CC,19.446,1,0,0,0
5082,CC,21.423,1,1,1,1
5083,CC,24.520,40,0,0,0
5084,CC,21.032,1,0,0,0
5085,CC,22.522,2,2,1,1
5086,CC,24.702,55,0,0,0
5087,CC,21.175,1,0,0,0
5088,CC,21.931,1,1,1,1
5089,CC,20.373,1,0,0,0
5090,CC,25.154,128,4,1,0
5093,CC,21.847,1,1,1,1
5094,CC,24.591,46,14,1,0
5095,CC,20.786,1,1,1,1
5096,CC,24.548,42,0,0,0
5097,CC,23.931,14,14,1,1
5098,CC,18.942,1,0,0,0
5099,CC,21.318,1,0,0,0
5100,CC,19.125,1,1,1,1
5101,CC,24.131,20,12,1,0
5105,CC,24.775,63,28,1,0
5106,CC,23.712,9,9,1,1
5107,CC,21.899,1,1,1,1
5109,CC,19.775,1,0,0,0
5111,CC,24.365,30,23,1,0
5112,CC,23.127,4,4,1,1
5114,CC,23.426,6,5,1,0
5115,CC,22.146,1,1,1,1
5117,CC,22.383,1,1,1,1
5118,CC,24.420,33,3,1,0
5125,CC,24.337,29,5,1,0
5126,CC,22.625,2,2,1,1
5127,CC,23.914,14,0,0,0
5128,CC,23.781,11,9,1,0
5130,CC,22.526,2,0,0,0
5132,CC,24.201,22,22,1,1
5134,CC,24.995,93,19,1,0
5135,CC,24.424,34,0,0,0
5136,CC,24.033,17,17,1,1
5137,CC,23.415,6,6,1,1
5138,CC,21.811,1,1,1,1
5140,CC,22.704,2,2,1,1
5141,CC,22.391,1,0,0,0
5142,CC,25.142,125,29,1,0
5143,CC,22.619,2,0,0,0
5144,CC,24.777,63,0,0,0
5145,CC,25.106,117,19,1,0
5146,CC,23.750,10,4,1,0
5147,CC,23.666,9,9,1,1
5149,CC,24.523,40,23,1,0
5150,CC,25.382,194,16,1,0
5151,CC,23.984,15,0,0,0
5152,CC,22.326,1,1,1,1
5155,CC,22.369,1,1,1,1
5156,CC,19.429,1,0,0,0
5157,CC,22.126,1,0,0,0
5158,CC,21.228,1,1,1,1
5159,CC,22.019,1,0,0,0
5161,CC,22.698,2,0,0,0
5162,CC,20.599,1,0,0,0
5163,CC,24.354,30,0,0,0
5164,CC,19.299,1,1,1,1
5165,CC,24.348,30,0,0,0
5167,CC,25.477,227,23,1,0
5170,CC,25.423,208,0,0,0
5172,CC,23.255,4,4,1,1
5173,CC,21.569,1,0,0,0
5174,CC,19.491,1,1,1,1
5178,CC,23.170,4,4,1,1
5179,CC,19.724,1,1,1,1
5180,CC,20.697,1,1,1,1
5182,CC,22.508,1,1,1,1
5184,CC,23.276,5,0,0,0
5185,CC,21.760,1,1,1,1
5186,CC,23.025,3,3,1,1
5187,CC,22.403,1,1,1,1
5189,CC,22.768,2,2,1,1
5190,CC,20.830,1,0,0,0
5191,CC,25.049,105,23,1,0
5192,CC,25.296,164,29,1,0
5193,CC,22.628,2,2,1,1
5194,CC,23.243,4,4,1,1
5195,CC,20.481,1,0,0,0
5196,CC,22.131,1,0,0,0
5197,CC,23.272,4,0,0,0
5198,CC,20.950,1,1,1,1
5199,CC,24.993,93,23,1,0
5200,CC,20.103,1,1,1,1
5202,CC,20.566,1,0,0,0
5203,CC,23.231,4,0,0,0
5205,CC,22.918,3,0,0,0
5206,CC,24.499,38,0,0,0
5208,CC,22.689,2,0,0,0
5209,CC,23.446,6,6,1,1
5210,CC,24.814,68,0,0,0
5211,CC,21.767,1,0,0,0
5213,CC,24.123,20,9,1,0
5215,CC,21.502,1,1,1,1
5218,CC,24.884,78,0,0,0
5219,CC,19.389,1,1,1,1
5220,CC,22.677,2,2,1,1
5222,CC,21.469,1,1,1,1
5223,CC,22.455,1,0,0,0
5224,CC,20.555,1,0,0,0
5225,CC,21.941,1,1,1,1
5226,CC,23.497,6,6,1,1
5227,CC,19.436,1,1,1,1
5229,CC,23.161,4,0,0,0
5230,CC,20.916,1,0,0,0
5231,CC,22.120,1,1,1,1
5234,CC,19.697,1,1,1,1
5235,CC,20.195,1,0,0,0
5236,CC,21.136,1,1,1,1
5239,CC,23.544,7,7,1,1
5240,CC,23.490,6,0,0,0
5242,CC,22.960,3,3,1,1
5243,CC,22.215,1,1,1,1
5244,CC,22.291,1,1,1,1
5245,CC,21.214,1,0,0,0
5246,CC,25.313,170,23,1,0
5247,CC,21.433,1,1,1,1
5248,CC,21.944,1,1,1,1
5250,CC,22.663,2,2,1,1
5251,CC,18.977,1,1,1,1
5252,CC,21.107,1,1,1,1
5253,CC,21.379,1,1,1,1
5254,CC,21.503,1,1,1,1
5255,CC,23.248,4,0,0,0
5256,CC,20.150,1,1,1,1
5257,CC,18.335,1,1,1,1
5258,CC,18.781,1,1,1,1
5259,CC,21.184,1,1,1,1
5260,CC,22.758,2,2,1,1
5262,CC,24.836,71,29,1,0
5263,CC,20.306,1,1,1,1
5265,CC,19.920,1,0,0,0
5266,CC,20.598,1,1,1,1
5267,CC,23.972,15,15,1,1
5268,CC,22.318,1,1,1,1
5269,CC,23.116,4,4,1,1
5270,CC,20.730,1,1,1,1
5271,CC,21.573,1,0,0,0
5272,CC,22.529,2,2,1,1
5273,CC,24.855,74,12,1,0
5275,CC,21.642,1,1,1,1
5277,CC,20.358,1,1,1,1
5279,CC,21.765,1,0,0,0
5280,CC,22.269,1,0,0,0
5281,CC,24.807,67,13,1,0
5283,CC,22.082,1,0,0,0
5284,CC,20.896,1,0,0,0
5286,CC,19.878,1,1,1,1
5287,CC,20.592,1,1,1,1
5289,CC,24.736,58,12,1,0
5290,CC,25.225,143,0,0,0
5291,CC,22.860,2,2,1,1
5292,CC,23.433,6,0,0,0
5293,CC,24.838,72,9,1,0
5294,CC,22.757,2,0,0,0
5295,CC,25.374,191,23,1,0
5296,CC,20.306,1,0,0,0
5297,CC,22.538,2,0,0,0
5298,CC,20.659,1,1,1,1
5299,CC,23.694,9,9,1,1
5300,CC,23.038,3,3,1,1
5301,CC,23.585,8,0,0,0
5302,CC,22.280,1,1,1,1
5303,CC,22.136,1,1,1,1
5304,CC,24.499,38,11,1,0
5305,CC,20.868,1,1,1,1
5306,CC,23.476,6,6,1,1
5307,CC,21.225,1,1,1,1
5309,CC,24.244,24,15,1,0
5310,CC,19.525,1,1,1,1
5311,CC,19.194,1,1,1,1
5312,CC,20.849,1,0,0,0
5313,CC,24.258,25,0,0,0
5315,CC,20.009,1,1,1,1
5316,CC,24.537,41,0,0,0
5318,CC,21.694,1,1,1,1
5319,CC,22.641,2,2,1,1
