Source_Name,RA_deg,DEC_deg,Total_flux_mJy,Peak_flux_mJy
ILTJ161511.10+525350.6,243.79624,52.89741,0.7192,0.3415
ILTJ161505.76+533958.7,243.77401,53.66631,0.6510,0.2841
ILTJ161503.65+532827.8,243.76521,53.47440,0.8356,0.3433
ILTJ161503.52+533124.9,243.76466,53.52360,0.3610,0.3167
ILTJ161507.21+523736.9,243.78002,52.62694,0.7438,0.3905
ILTJ161455.59+535825.3,243.73164,53.97371,0.6117,0.2748
ILTJ161455.67+535313.3,243.73198,53.88705,0.5206,0.2841
ILTJ161453.55+534639.5,243.72314,53.77765,0.8429,0.2967
ILTJ161455.59+524609.9,243.73161,52.76944,0.9369,0.3787
ILTJ161452.46+530327.3,243.71857,53.05759,1.5392,0.3933
ILTJ161447.67+525248.7,243.69861,52.88020,0.5226,0.3416
ILTJ161441.44+533636.7,243.67268,53.61022,0.5602,0.2816
ILTJ161437.92+535811.4,243.65799,53.96985,0.3647,0.2721
ILTJ161442.31+530901.7,243.67629,53.15050,0.6297,0.3451
ILTJ161439.20+531045.5,243.66331,53.17932,1.1748,0.3227
ILTJ161440.03+524843.8,243.66678,52.81219,0.8928,0.3740
ILTJ161439.51+524007.4,243.66464,52.66873,0.7478,0.3734
ILTJ161432.71+532843.0,243.63630,53.47863,0.6897,0.2964
ILTJ161432.19+532145.2,243.63412,53.36257,0.4011,0.3074
ILTJ161421.01+535806.1,243.58756,53.96838,0.7271,0.2745
ILTJ161423.67+531205.9,243.59864,53.20166,0.6193,0.3351
ILTJ161408.14+531446.5,243.53390,53.24625,0.5555,0.3450
ILTJ161402.68+530835.7,243.51119,53.14326,0.6587,0.3239
ILTJ161357.51+524545.2,243.48963,52.76257,0.4589,0.3657
ILTJ161353.58+525647.8,243.47325,52.94663,0.6353,0.3193
ILTJ161345.53+535459.9,243.43970,53.91665,0.6562,0.2844
ILTJ161341.30+535029.3,243.42207,53.84149,0.6202,0.2643
ILTJ161341.04+534500.7,243.42100,53.75019,0.3848,0.2596
ILTJ161341.99+532139.0,243.42494,53.36085,0.5677,0.3416
ILTJ161340.01+523439.8,243.41669,52.57774,0.9623,0.3469
ILTJ161327.55+535940.2,243.36480,53.99450,0.7447,0.2689
ILTJ161328.96+534125.6,243.37066,53.69045,0.5889,0.2888
ILTJ161329.15+533616.5,243.37145,53.60460,1.5077,0.2771
ILTJ161325.80+535741.1,243.35752,53.96143,0.5091,0.2663
ILTJ161335.07+523616.0,243.39612,52.60444,1.0026,0.4372
ILTJ161331.13+530306.9,243.37973,53.05193,0.5847,0.3291
ILTJ161328.16+524001.4,243.36735,52.66707,2.1837,0.3669
ILTJ161318.63+531929.5,243.32764,53.32488,0.7808,0.3127
ILTJ161318.02+523954.4,243.32510,52.66512,0.6561,0.3475
ILTJ161318.19+523250.5,243.32581,52.54736,0.8066,0.3689
ILTJ161306.37+534610.8,243.27656,53.76967,1.0359,0.2340
ILTJ161307.51+533547.6,243.28129,53.59657,0.3127,0.2633
ILTJ161303.47+533413.0,243.26447,53.57030,0.4669,0.2716
ILTJ161305.59+530234.5,243.27328,53.04293,0.6009,0.3522
ILTJ161304.71+530812.3,243.26961,53.13678,0.3732,0.3119
ILTJ161306.56+525153.0,243.27735,52.86474,0.5617,0.3237
ILTJ161308.15+522902.9,243.28397,52.48415,1.5022,0.3788
ILTJ161257.72+534040.1,243.24048,53.67782,0.4208,0.2634
ILTJ161259.93+530734.6,243.24973,53.12628,0.4537,0.3009
ILTJ161254.29+531928.8,243.22621,53.32467,0.6234,0.2603
ILTJ161249.99+534903.0,243.20830,53.81750,0.3800,0.2455
ILTJ161253.94+525656.8,243.22476,52.94913,0.4316,0.3011
ILTJ161246.63+532058.4,243.19431,53.34956,0.5081,0.2708
ILTJ161247.80+530638.5,243.19918,53.11070,1.1197,0.2935
ILTJ161243.28+533632.8,243.18034,53.60912,0.4056,0.2987
ILTJ161242.35+532724.1,243.17646,53.45671,0.4675,0.2892
ILTJ161245.63+525538.1,243.19011,52.92725,0.5374,0.3163
ILTJ161237.25+535401.1,243.15522,53.90031,0.4235,0.2494
ILTJ161242.15+525727.5,243.17562,52.95766,0.6932,0.3263
ILTJ161235.58+534248.3,243.14824,53.71343,0.8103,0.2495
ILTJ161244.41+522948.3,243.18505,52.49677,0.6255,0.3241
ILTJ161240.16+523742.1,243.16734,52.62838,0.5641,0.3282
ILTJ161233.41+531537.1,243.13921,53.26033,0.6787,0.2868
ILTJ161227.17+534929.3,243.11322,53.82481,0.3653,0.2663
ILTJ161224.00+534359.2,243.10000,53.73313,0.4172,0.2482
ILTJ161232.99+523756.6,243.13747,52.63239,0.5632,0.3059
ILTJ161224.22+533025.0,243.10090,53.50696,0.5609,0.2785
ILTJ161224.05+532740.9,243.10023,53.46136,0.5599,0.3008
ILTJ161227.68+530017.9,243.11535,53.00500,0.8607,0.3577
ILTJ161220.93+534116.9,243.08719,53.68803,0.6697,0.2751
ILTJ161220.71+525333.4,243.08627,52.89263,0.8054,0.2979
ILTJ161206.61+535041.2,243.02753,53.84480,0.3561,0.2424
ILTJ161214.15+530018.6,243.05898,53.00519,0.7059,0.3094
ILTJ161215.35+525101.8,243.06395,52.85051,0.8644,0.3365
ILTJ161203.16+533840.3,243.01317,53.64455,0.3808,0.2878
ILTJ161159.13+535027.7,242.99635,53.84103,0.5012,0.2489
ILTJ161201.55+523747.8,243.00644,52.62995,1.4792,0.2870
ILTJ161146.97+534808.5,242.94571,53.80238,0.4145,0.2445
ILTJ161150.69+530516.4,242.96119,53.08790,0.5656,0.2979
ILTJ161154.12+523854.3,242.97549,52.64843,0.4523,0.3212
ILTJ161141.12+531825.5,242.92133,53.30709,0.5963,0.2785
ILTJ161135.44+530518.1,242.89766,53.08838,0.4130,0.3184
ILTJ161134.89+525723.8,242.89536,52.95663,0.4510,0.3034
ILTJ161132.44+525506.5,242.88518,52.91849,0.4511,0.3089
ILTJ161129.43+531021.9,242.87264,53.17277,0.5860,0.3118
ILTJ161132.48+523902.3,242.88533,52.65065,0.6258,0.2782
ILTJ161130.28+524501.9,242.87615,52.75053,1.1458,0.3150
ILTJ161114.81+534434.0,242.81173,53.74280,1.0262,0.3891
ILTJ161119.71+531000.8,242.83212,53.16689,2.3922,0.3627
ILTJ161122.62+523727.4,242.84427,52.62430,0.4918,0.2708
ILTJ161109.99+531609.6,242.79162,53.26934,0.5115,0.2904
ILTJ161114.04+523346.7,242.80848,52.56300,0.5074,0.2780
ILTJ161102.07+524618.8,242.75863,52.77191,0.5234,0.2881
ILTJ161059.23+530022.2,242.74679,53.00618,0.5230,0.2885
ILTJ161059.16+524105.4,242.74652,52.68485,0.5067,0.2812
ILTJ161040.98+534215.1,242.67076,53.70420,0.4818,0.2464
ILTJ161031.72+532414.4,242.63217,53.40401,1.3448,0.3360
ILTJ161037.23+524825.7,242.65513,52.80716,0.4468,0.2566
ILTJ161034.42+525500.4,242.64342,52.91679,0.8660,0.3243
ILTJ161032.95+530109.7,242.63729,53.01936,0.6450,0.3026
ILTJ161032.75+525617.9,242.63644,52.93831,1.2295,0.3073
ILTJ161031.23+522417.7,242.63013,52.40494,0.3887,0.2797
ILTJ161024.68+524151.3,242.60284,52.69759,0.6132,0.3420
ILTJ162257.33+533855.9,245.73889,53.64886,0.7899,0.1746
ILTJ162251.42+534249.0,245.71425,53.71363,1.2142,0.1980
ILTJ162246.10+534637.4,245.69208,53.77708,0.7862,0.1810
ILTJ162208.36+534726.7,245.53484,53.79075,1.4467,0.1695
ILTJ162159.97+534213.6,245.49986,53.70378,0.6620,0.1753
ILTJ162158.30+533732.2,245.49293,53.62563,0.7405,0.1770
ILTJ162156.10+533531.7,245.48373,53.59216,1.1519,0.1788
ILTJ162129.91+531625.7,245.37463,53.27381,4.5776,0.4922
ILTJ162130.93+533453.9,245.37889,53.58164,1.0860,0.1978
ILTJ162115.49+533448.8,245.31455,53.58024,1.8992,0.2389
ILTJ162048.11+535100.7,245.20045,53.85021,0.7536,0.1717
ILTJ162045.05+532431.0,245.18771,53.40864,1.5661,0.2130
ILTJ162021.74+531339.0,245.09057,53.22751,1.5255,0.1974
ILTJ162020.28+533356.6,245.08448,53.56575,1.3497,0.1958
ILTJ162001.64+534357.1,245.00685,53.73255,1.1447,0.1878
ILTJ162001.40+534924.4,245.00582,53.82346,1.1120,0.1835
ILTJ161923.67+530544.5,244.84861,53.09571,1.1798,0.2026
ILTJ161916.29+534153.9,244.81787,53.69832,1.0717,0.1831
ILTJ161912.48+530535.9,244.80198,53.09332,0.7555,0.1947
ILTJ161906.48+533355.5,244.77699,53.56544,1.6579,0.2346
ILTJ161858.54+531317.7,244.74390,53.22159,1.0447,0.1861
ILTJ161853.99+533900.4,244.72496,53.65011,1.0320,0.1773
ILTJ161842.36+533213.7,244.67649,53.53715,0.8951,0.1877
ILTJ161831.08+532318.0,244.62951,53.38835,2.1928,0.1954
ILTJ161830.08+532406.5,244.62534,53.40182,14.6551,0.6072
ILTJ161830.51+532055.3,244.62714,53.34870,1.1720,0.2061
ILTJ161813.01+532714.3,244.55422,53.45399,1.0779,0.1954
ILTJ161810.12+535655.9,244.54216,53.94887,0.7666,0.1854
ILTJ161809.93+531629.4,244.54136,53.27485,0.8916,0.1890
ILTJ161804.65+531909.1,244.51936,53.31920,1.3178,0.2078
ILTJ161758.41+532624.8,244.49338,53.44024,1.1787,0.1846
ILTJ161750.54+534551.0,244.46060,53.76417,1.3564,0.2001
ILTJ161750.14+530706.7,244.45892,53.11855,0.8728,0.2083
ILTJ161744.15+534025.9,244.43395,53.67387,0.9517,0.1722
ILTJ161727.98+530615.9,244.36658,53.10443,1.4864,0.2568
ILTJ161718.46+532116.1,244.32691,53.35447,1.0034,0.1846
ILTJ161643.06+531838.4,244.17941,53.31067,1.0978,0.2155
ILTJ161642.13+530910.0,244.17553,53.15280,1.0775,0.2093
ILTJ161638.91+524805.8,244.16213,52.80164,0.8656,0.2261
ILTJ161635.26+532115.2,244.14690,53.35424,0.8013,0.2032
ILTJ161634.74+525313.3,244.14477,52.88705,1.2989,0.2638
ILTJ161611.84+530811.2,244.04933,53.13647,0.7997,0.2012
ILTJ161605.82+534024.1,244.02424,53.67338,1.1709,0.2141
ILTJ161556.65+534012.5,243.98606,53.67015,1.8632,0.1971
ILTJ161544.17+534027.5,243.93405,53.67432,1.0312,0.1943
ILTJ161545.58+531504.0,243.93993,53.25112,1.4199,0.2256
ILTJ161544.07+531448.6,243.93362,53.24684,1.9961,0.2979
ILTJ161539.43+532930.2,243.91429,53.49174,1.5072,0.2044
ILTJ161540.60+525734.8,243.91918,52.95968,1.1256,0.2155
ILTJ161537.14+525914.7,243.90475,52.98742,2.2702,0.2386
ILTJ161514.36+533133.0,243.80982,53.52585,1.0577,0.1989
ILTJ161412.54+535357.3,243.55226,53.89925,1.1301,0.1833
ILTJ161404.50+523013.0,243.51875,52.50363,1.7948,0.2299
ILTJ161402.44+522957.4,243.51018,52.49929,2.2234,0.2301
ILTJ161339.28+530334.8,243.41366,53.05967,1.0914,0.1832
ILTJ161313.89+525546.8,243.30788,52.92968,1.4342,0.2154
ILTJ161310.78+530318.4,243.29494,53.05512,2.6679,0.2521
ILTJ161311.34+525739.8,243.29724,52.96108,1.6412,0.2413
ILTJ161308.84+530351.8,243.28685,53.06440,15.1954,0.2567
ILTJ161307.95+530246.7,243.28311,53.04632,2.0280,0.2511
ILTJ161300.70+523027.2,243.25290,52.50758,1.2918,0.2058
ILTJ161241.11+534052.3,243.17130,53.68120,1.2224,0.1553
ILTJ161228.23+534634.0,243.11762,53.77612,0.5961,0.1398
ILTJ161216.49+522644.1,243.06871,52.44561,1.1405,0.2295
ILTJ161214.97+522708.5,243.06239,52.45237,4.4749,0.5397
ILTJ161202.08+532110.6,243.00867,53.35294,6.7424,0.5192
ILTJ161203.87+524729.7,243.01612,52.79160,1.9383,0.1757
ILTJ161156.14+523621.0,242.98393,52.60583,0.8505,0.1849
ILTJ161145.41+531641.8,242.93922,53.27829,1.8470,0.2644
ILTJ161116.96+531234.6,242.82068,53.20962,2.2872,0.1664
ILTJ161115.59+531528.3,242.81495,53.25787,1.0276,0.1776
ILTJ161051.41+533947.5,242.71423,53.66321,1.0461,0.1583
ILTJ161058.01+522546.0,242.74169,52.42946,1.4213,0.1908
ILTJ161035.55+532329.4,242.64813,53.39151,1.6017,0.2084
ILTJ161023.06+524645.0,242.59607,52.77919,1.6129,0.1982
ILTJ162220.55+533819.3,245.58561,53.63870,4.2482,0.1928
ILTJ162207.94+534507.9,245.53310,53.75221,5.1920,0.2619
ILTJ162103.60+534452.2,245.26498,53.74785,2.8210,0.1250
ILTJ162004.48+531934.1,245.01867,53.32615,4.0112,0.1515
ILTJ161918.86+534406.3,244.82857,53.73511,1.8642,0.0995
ILTJ161851.24+530526.0,244.71350,53.09056,1.8577,0.1086
ILTJ161803.78+533211.8,244.51577,53.53663,2.0136,0.1002
ILTJ161735.37+534054.9,244.39736,53.68192,2.1987,0.1045
ILTJ161726.03+534059.4,244.35846,53.68319,1.5709,0.1010
ILTJ161610.65+525619.9,244.04437,52.93889,5.6856,0.2123
ILTJ161548.37+532831.2,243.95156,53.47535,15.6128,0.4087
ILTJ161516.65+530218.3,243.81937,53.03843,1.4098,0.1063
ILTJ161407.25+533145.9,243.53021,53.52942,17.7521,0.3127
ILTJ161411.17+531218.8,243.54654,53.20523,1.3498,0.0954
ILTJ161237.69+534037.3,243.15705,53.67704,2.4799,0.1417
ILTJ161244.71+525420.5,243.18629,52.90569,4.3584,0.1835
ILTJ161225.26+535023.8,243.10523,53.83995,1.6921,0.0861
ILTJ161209.54+533200.6,243.03976,53.53352,1.9091,0.1059
ILTJ161108.00+525328.7,242.78333,52.89133,2.6938,0.1082
ILTJ161021.53+532525.4,242.58969,53.42375,3.5075,0.1127
ILTJ161729.25+534206.4,244.37190,53.70180,3.1206,0.0492
ILTJ161615.31+525800.9,244.06377,52.96694,4.9406,0.1043
ILTJ161423.33+533557.8,243.59721,53.59941,1.4906,0.0401
ILTJ161227.43+525921.3,243.11429,52.98926,3.8723,0.0601
ILTJ162425.94+543516.0,246.10810,54.58779,0.7498,0.7600
ILTJ162425.23+542540.7,246.10511,54.42800,0.7397,0.3854
ILTJ162422.72+542723.2,246.09468,54.45646,27.8136,6.9759
ILTJ162422.45+542243.4,246.09355,54.37873,1.9871,1.5283
ILTJ162421.39+543008.1,246.08912,54.50227,0.7446,0.3951
ILTJ162420.42+541646.2,246.08509,54.27951,0.6173,0.4041
ILTJ162420.48+544836.0,246.08535,54.81003,3.1990,2.5972
ILTJ162420.15+543901.4,246.08395,54.65041,0.6774,0.4785
ILTJ162419.16+542156.2,246.07983,54.36563,1.5414,1.2718
ILTJ162419.95+544006.4,246.08312,54.66846,0.5155,0.4798
ILTJ162419.15+544430.4,246.07978,54.74178,0.6297,0.4408
ILTJ162414.19+544636.9,246.05912,54.77692,32.2523,17.2153
ILTJ162417.44+542410.5,246.07266,54.40292,0.6502,0.4330
ILTJ162415.52+541145.8,246.06466,54.19607,9.6618,7.8326
ILTJ162416.30+542124.9,246.06792,54.35693,0.6122,0.5189
ILTJ162415.59+541825.8,246.06496,54.30718,2.6738,2.1886
ILTJ162414.85+541710.8,246.06187,54.28635,2.6028,1.9978
ILTJ162415.62+542855.2,246.06510,54.48202,0.5903,0.3774
ILTJ162414.81+542045.3,246.06171,54.34593,1.0119,0.6114
ILTJ162413.34+541642.0,246.05559,54.27836,2.7413,2.2406
ILTJ162413.57+542052.9,246.05655,54.34805,0.7466,0.4566
ILTJ162412.47+540930.0,246.05194,54.15836,1.0640,0.5951
ILTJ162412.86+542224.3,246.05357,54.37344,0.4638,0.4689
ILTJ162412.57+545009.3,246.05239,54.83592,0.5727,0.5251
ILTJ162411.22+541544.5,246.04674,54.26237,0.8895,0.7843
ILTJ162411.56+543109.6,246.04817,54.51935,2.8372,2.2376
ILTJ162411.92+545152.9,246.04965,54.86472,2.2268,1.9965
ILTJ162408.88+541116.6,246.03698,54.18795,0.6176,0.5107
ILTJ162409.41+542638.7,246.03921,54.44409,0.7005,0.3835
ILTJ162409.21+542915.0,246.03838,54.48751,0.6180,0.4066
ILTJ162408.51+545219.2,246.03545,54.87202,61.4495,43.0005
ILTJ162408.03+542038.8,246.03344,54.34412,0.8442,0.7170
ILTJ162408.34+544759.9,246.03474,54.79999,2.0932,1.3213
ILTJ162408.19+545131.0,246.03412,54.85863,3.6304,1.0004
ILTJ162407.77+544654.8,246.03238,54.78190,2.8373,0.4561
ILTJ162406.90+542143.5,246.02875,54.36210,0.7646,0.6636
ILTJ162406.87+542231.7,246.02864,54.37550,0.7229,0.6902
ILTJ162406.58+542810.1,246.02740,54.46947,1.7587,1.0846
ILTJ162407.39+544518.5,246.03081,54.75514,0.9291,0.5823
ILTJ162405.39+542224.9,246.02246,54.37360,3.2161,2.6427
ILTJ162404.92+542920.4,246.02051,54.48901,4.7710,1.8294
ILTJ162404.67+541126.6,246.01944,54.19074,0.9258,0.6032
ILTJ162404.86+542726.1,246.02025,54.45726,0.5255,0.4678
ILTJ162404.63+543522.9,246.01929,54.58970,0.5493,0.4376
ILTJ162404.16+544753.4,246.01734,54.79818,12.4827,0.8076
ILTJ162402.80+544521.5,246.01167,54.75599,2.7888,2.3146
ILTJ162401.63+540722.5,246.00678,54.12293,0.8720,0.4041
ILTJ162402.19+544233.6,246.00911,54.70934,2.7704,0.9719
ILTJ162401.61+544732.5,246.00673,54.79238,63.5081,0.6983
ILTJ162401.85+543259.6,246.00773,54.54989,0.4446,0.3450
ILTJ162401.25+544350.6,246.00520,54.73073,1.0596,0.8503
ILTJ162401.69+545613.3,246.00703,54.93704,0.5885,0.4813
ILTJ162401.43+550037.5,246.00595,55.01044,0.8537,0.4853
ILTJ162400.96+545855.3,246.00400,54.98204,1.0988,0.4951
ILTJ162359.36+544148.8,245.99732,54.69690,1.1016,0.8042
ILTJ162358.91+542905.8,245.99545,54.48496,1.0586,0.6999
ILTJ162359.67+550437.9,245.99864,55.07721,8.7981,0.4224
ILTJ162357.85+541949.1,245.99104,54.33032,1.7450,0.3741
ILTJ162358.36+542314.2,245.99319,54.38729,0.8070,0.4413
ILTJ162357.58+542958.2,245.98991,54.49951,1.4011,0.9819
ILTJ162357.77+545615.7,245.99071,54.93770,0.9132,0.4265
ILTJ162356.70+543104.9,245.98624,54.51805,0.9272,0.7351
ILTJ162356.59+543536.5,245.98581,54.59348,1.5616,0.9962
ILTJ162355.62+542905.5,245.98174,54.48488,0.8770,0.6463
ILTJ162354.31+535849.8,245.97631,53.98051,2.2381,1.8394
ILTJ162355.42+545942.7,245.98092,54.99521,1.4203,0.9029
ILTJ162355.22+545708.8,245.98006,54.95245,0.8101,0.7336
ILTJ162353.93+541126.8,245.97470,54.19080,0.9066,0.4937
ILTJ162354.69+545457.5,245.97788,54.91598,6.4539,4.2151
ILTJ162354.20+542601.3,245.97581,54.43371,0.8214,0.4080
ILTJ162353.54+540651.2,245.97309,54.11424,0.4243,0.4475
ILTJ162353.98+544503.8,245.97493,54.75108,0.5682,0.4878
ILTJ162353.55+550540.2,245.97311,55.09452,0.6948,0.4753
ILTJ162352.43+550342.6,245.96845,55.06185,4.2445,3.0001
ILTJ162350.99+540712.2,245.96246,54.12008,1.0622,0.8938
ILTJ162351.93+545852.1,245.96639,54.98116,11.2663,9.4311
ILTJ162351.44+542259.9,245.96433,54.38331,0.5182,0.4886
ILTJ162351.48+543240.5,245.96450,54.54461,2.4977,2.2479
ILTJ162349.09+541806.4,245.95455,54.30179,1.2166,0.8478
ILTJ162349.02+542120.9,245.95425,54.35581,0.7165,0.4487
ILTJ162348.36+543620.0,245.95150,54.60557,0.9913,0.8589
ILTJ162347.43+544303.0,245.94761,54.71752,177.6018,141.3688
ILTJ162348.90+550742.8,245.95375,55.12857,1.2358,1.0568
ILTJ162346.88+540120.0,245.94535,54.02223,3.0240,2.3501
ILTJ162346.86+543628.0,245.94524,54.60778,0.8291,0.5003
ILTJ162346.33+543249.0,245.94304,54.54697,3.2559,2.6689
ILTJ162346.93+550239.6,245.94553,55.04435,2.1521,1.4070
ILTJ162345.13+535705.4,245.93804,53.95152,2.5234,1.0731
ILTJ162345.66+540459.2,245.94025,54.08312,0.3719,0.4220
ILTJ162346.25+550136.1,245.94270,55.02672,2.9562,0.4958
ILTJ162345.90+542424.5,245.94125,54.40683,0.3314,0.3897
ILTJ162345.83+544813.6,245.94096,54.80379,2.5772,1.2171
ILTJ162345.42+543614.5,245.93927,54.60404,0.8900,0.8674
ILTJ162344.86+543336.2,245.93691,54.56007,12.5904,9.7587
ILTJ162345.47+545813.2,245.93948,54.97033,0.3844,0.4459
ILTJ162344.52+543353.4,245.93550,54.56485,0.4949,0.4018
ILTJ162344.66+545109.5,245.93608,54.85265,1.7175,1.2891
ILTJ162343.97+545314.9,245.93323,54.88749,0.8776,0.5267
ILTJ162343.14+542844.4,245.92977,54.47902,0.8329,0.4533
ILTJ162342.54+551202.8,245.92727,55.20080,2.3922,1.9900
ILTJ162341.70+542008.5,245.92376,54.33571,0.4156,0.4003
ILTJ162340.18+542727.5,245.91740,54.45766,7.6072,0.6932
ILTJ162341.24+551113.3,245.92183,55.18705,1.3684,0.9957
ILTJ162340.54+545633.2,245.91891,54.94257,0.4904,0.5414
ILTJ162339.10+542414.9,245.91291,54.40415,0.6839,0.3963
ILTJ162333.81+542750.0,245.89086,54.46390,30.6854,2.1452
ILTJ162339.59+550529.4,245.91494,55.09151,0.8464,0.8433
ILTJ162336.52+542928.2,245.90218,54.49117,6.4436,0.8547
ILTJ162339.06+545822.9,245.91276,54.97303,0.7409,0.6079
ILTJ162339.29+550054.9,245.91373,55.01528,0.3321,0.4041
ILTJ162337.52+542849.5,245.90635,54.48043,0.9441,0.7422
ILTJ162337.07+541720.0,245.90445,54.28890,1.2680,0.5373
ILTJ162336.37+540248.7,245.90154,54.04686,0.6395,0.4355
ILTJ162336.58+542430.4,245.90244,54.40846,0.6950,0.5600
ILTJ162337.51+550843.8,245.90629,55.14551,0.7913,0.6792
ILTJ162336.68+551132.0,245.90284,55.19222,5.7534,4.8962
ILTJ162335.89+542709.0,245.89953,54.45250,0.9982,0.7478
ILTJ162336.52+550153.6,245.90218,55.03156,0.4174,0.3997
ILTJ162335.62+541242.8,245.89843,54.21190,0.4538,0.4027
ILTJ162335.03+542851.5,245.89597,54.48099,1.7608,1.5489
ILTJ162332.59+542610.0,245.88580,54.43613,1.5119,0.4865
ILTJ162331.13+543604.7,245.87972,54.60132,58.0861,12.3440
ILTJ162332.68+544456.9,245.88615,54.74916,1.1059,0.9181
ILTJ162332.71+545148.8,245.88630,54.86355,0.4296,0.4118
ILTJ162332.31+545603.1,245.88462,54.93421,1.6918,0.6928
ILTJ162331.53+542413.8,245.88136,54.40384,1.7858,1.4539
ILTJ162331.41+543315.6,245.88087,54.55435,1.5325,0.6456
ILTJ162330.88+543040.5,245.87866,54.51127,2.4002,1.9760
ILTJ162331.80+545857.1,245.88251,54.98253,0.5286,0.3799
ILTJ162331.09+545147.3,245.87955,54.86316,0.6226,0.6149
ILTJ162329.93+542549.6,245.87470,54.43045,6.5738,5.1009
ILTJ162330.34+551037.3,245.87640,55.17704,33.2124,22.9916
ILTJ162330.78+550356.9,245.87824,55.06581,0.8290,0.7327
ILTJ162329.60+541442.6,245.87331,54.24519,2.8932,2.4151
ILTJ162330.07+542321.2,245.87531,54.38923,0.5289,0.3420
ILTJ162329.73+543358.7,245.87389,54.56632,0.4909,0.3927
ILTJ162329.96+545920.5,245.87484,54.98903,0.7026,0.6542
ILTJ162328.15+543753.7,245.86729,54.63159,1.8636,0.4450
ILTJ162328.33+544302.8,245.86802,54.71747,1.3555,1.0115
ILTJ162327.66+544055.9,245.86527,54.68220,0.8896,0.3551
ILTJ162326.59+540338.9,245.86079,54.06083,1.3586,0.4551
ILTJ162327.09+545645.7,245.86289,54.94604,0.4593,0.4802
ILTJ162326.16+541620.7,245.85898,54.27242,0.8920,0.4647
ILTJ162325.59+535028.4,245.85663,53.84124,0.8615,0.3906
ILTJ162326.07+545809.3,245.85863,54.96926,2.9274,2.1332
ILTJ162325.80+545741.6,245.85752,54.96158,1.0447,0.9307
ILTJ162326.30+551856.8,245.85957,55.31579,0.3515,0.3769
ILTJ162323.77+535228.9,245.84905,53.87470,1.6690,0.7496
ILTJ162323.84+540158.0,245.84933,54.03280,1.1947,0.7279
ILTJ162321.75+541419.2,245.84061,54.23869,81.4627,5.6991
ILTJ162324.00+543610.7,245.85002,54.60298,0.6251,0.4226
ILTJ162323.33+542821.9,245.84722,54.47276,1.3384,0.9666
ILTJ162323.67+551949.1,245.84864,55.33031,0.3814,0.3217
ILTJ162323.25+550751.9,245.84687,55.13110,0.5556,0.4127
ILTJ162322.54+543505.6,245.84393,54.58490,0.5940,0.4726
ILTJ162321.00+544134.2,245.83749,54.69283,1.3102,0.9236
ILTJ162320.67+542407.3,245.83614,54.40203,0.6084,0.5311
ILTJ162319.95+540427.6,245.83313,54.07435,0.8916,0.6968
ILTJ162320.06+540500.4,245.83357,54.08345,0.4647,0.4096
ILTJ162320.00+540927.7,245.83335,54.15772,0.6692,0.6111
ILTJ162319.36+535531.3,245.83065,53.92536,0.5703,0.4259
ILTJ162319.97+544930.8,245.83321,54.82524,0.5580,0.5031
ILTJ162319.85+544626.8,245.83273,54.77411,0.5176,0.4098
ILTJ162320.11+551648.1,245.83380,55.28004,0.3398,0.3788
ILTJ162319.19+543425.1,245.82997,54.57365,0.9333,0.4873
ILTJ162319.19+550223.8,245.82997,55.03996,1.0908,0.8809
ILTJ162318.48+540238.3,245.82698,54.04399,0.5821,0.4923
ILTJ162318.40+541218.7,245.82668,54.20520,1.2523,0.7382
ILTJ162318.49+542409.2,245.82704,54.40257,1.1971,0.8760
ILTJ162318.14+542127.5,245.82560,54.35764,0.8573,0.7439
ILTJ162317.56+541134.0,245.82316,54.19279,5.5016,4.6117
ILTJ162317.63+550002.4,245.82347,55.00067,30.3080,24.6599
ILTJ162318.05+543234.9,245.82522,54.54305,0.5239,0.3965
ILTJ162316.28+535420.3,245.81784,53.90566,16.1944,7.4853
ILTJ162316.95+544712.4,245.82061,54.78678,0.6968,0.3468
ILTJ162316.62+550147.8,245.81924,55.02997,0.6029,0.5035
ILTJ162315.20+534914.9,245.81335,53.82081,4.6232,2.6368
ILTJ162315.64+542413.0,245.81518,54.40364,0.4994,0.5838
ILTJ162316.20+552141.7,245.81752,55.36160,2.0839,1.8422
ILTJ162315.83+550028.2,245.81594,55.00785,0.9082,0.6482
ILTJ162314.78+540035.6,245.81157,54.00990,1.7662,0.9407
ILTJ162314.77+541129.5,245.81153,54.19153,0.6226,0.4383
ILTJ162314.88+543319.3,245.81200,54.55537,0.6826,0.7035
ILTJ162314.26+535226.4,245.80940,53.87401,1.6312,1.1202
ILTJ162314.95+544608.0,245.81231,54.76889,0.5445,0.4130
ILTJ162314.40+542506.0,245.81002,54.41836,1.0689,0.6475
ILTJ162313.55+535544.8,245.80647,53.92911,2.0451,1.6081
ILTJ162313.94+541806.0,245.80806,54.30168,0.5294,0.4020
ILTJ162312.92+541128.6,245.80385,54.19129,6.8295,0.5241
ILTJ162313.25+540204.8,245.80523,54.03467,1.2893,1.0484
ILTJ162313.02+541150.2,245.80424,54.19729,2.9055,1.0385
ILTJ162313.14+551111.4,245.80476,55.18650,4.0952,3.1123
ILTJ162313.06+545331.7,245.80444,54.89214,0.9837,0.8420
ILTJ162312.20+541257.7,245.80083,54.21603,7.1784,0.3692
ILTJ162313.20+551234.9,245.80501,55.20971,0.5690,0.4117
ILTJ162312.42+541234.7,245.80177,54.20964,0.4598,0.4616
